LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752174596.962255,208740.000,32122,2,PG,1,100,2488
1752174597.002255,208780.000,32142,3,PG,1,100,2504
1752174597.042255,208820.000,32142,3,PG,1,100,2504
1752174597.082255,208860.000,32142,3,PG,1,100,2498
1752174597.122255,208900.000,32156,2,PG,1,100,2505
1752174597.162255,208940.000,32156,2,PG,1,100,2490
1752174597.202255,208980.000,32173,3,PG,1,100,2488
1752174597.242255,209020.000,32173,3,PG,1,100,2509
1752174597.282255,209060.000,32173,3,PG,1,100,2502
1752174597.322255,209100.000,32194,2,PG,1,100,2505
1752174597.362255,209140.000,32194,2,PG,1,100,2492
1752174597.402255,209180.000,32211,3,PG,1,100,2508
1752174597.442255,209220.000,32211,3,PG,1,100,2503
1752174597.482255,209260.000,32211,3,PG,1,100,2504
1752174597.522255,209300.000,32225,2,PG,1,100,2489
1752174597.562255,209340.000,32225,2,PG,1,100,2509
1752174597.602255,209380.000,32242,3,PG,1,100,2498
1752174597.642255,209420.000,32242,3,PG,1,100,2512
1752174597.682255,209460.000,32242,3,PG,1,100,2511
1752174597.722255,209500.000,32259,2,PG,1,100,2498
1752174597.762255,209540.000,32259,2,PG,1,100,2490
1752174597.802255,209580.000,32278,3,PG,1,100,2491
1752174597.842255,209620.000,32278,3,PG,1,100,2515
1752174597.882255,209660.000,32278,3,PG,1,100,2506
1752174597.922255,209700.000,32294,3,PG,1,100,2521
1752174597.962255,209740.000,32294,3,PG,1,100,2512
1752174598.002255,209780.000,32294,3,PG,1,100,2512
1752174598.042255,209820.000,32314,2,PG,1,100,2499
1752174598.082255,209860.000,32314,2,PG,1,100,2503
1752174598.122255,209900.000,32330,3,PG,1,100,2509
1752174598.162255,209940.000,32330,3,PG,1,100,2497
1752174598.202255,209980.000,32330,3,PG,1,100,2504
1752174598.242255,210020.000,32347,2,PG,1,100,2510
1752174598.282255,210060.000,32347,2,PG,1,100,2499
1752174598.322255,210100.000,32364,3,PG,1,100,2502
1752174598.362255,210140.000,32364,3,PG,1,100,2497
1752174598.402255,210180.000,32364,3,PG,1,100,2496
1752174598.442255,210220.000,32379,2,PG,1,100,2510
1752174598.482255,210260.000,32379,2,PG,1,100,2508
