LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752620005.421453,511193.000,15664,3,PR,1,100,62400
1752620005.461453,511233.000,15664,3,PR,1,100,62414
1752620005.501454,511273.000,15664,3,PR,1,100,62402
1752620005.541454,511313.000,15683,3,PR,1,100,62402
1752620005.581454,511353.000,15683,3,PR,1,100,62422
1752620005.621455,511393.000,15683,3,PR,1,100,62416
1752620005.661455,511433.000,15700,2,PR,1,100,62437
1752620005.701455,511473.000,15700,2,PR,1,100,62444
1752620005.741456,511513.000,15717,3,PR,1,100,62428
1752620005.781456,511553.000,15717,3,PR,1,100,62425
1752620005.821456,511593.000,15717,3,PR,1,100,62436
1752620005.861457,511633.000,15733,2,PR,1,100,62430
1752620005.901457,511673.000,15733,2,PR,1,100,62414
1752620005.941457,511713.000,15750,3,PR,1,100,62418
1752620005.981458,511753.000,15750,3,PR,1,100,62406
1752620006.021458,511793.000,15750,3,PR,1,100,62401
1752620006.061458,511833.000,15768,2,PR,1,100,62401
1752620006.101459,511873.000,15768,2,PR,1,100,62400
1752620006.141459,511913.000,15784,3,PR,1,100,62391
1752620006.181459,511953.000,15784,3,PR,1,100,62416
1752620006.221460,511993.000,15784,3,PR,1,100,62414
1752620006.261460,512033.000,15804,2,PR,1,100,62406
1752620006.301460,512073.000,15804,2,PR,1,100,62402
1752620006.341461,512113.000,15822,3,PR,1,100,62413
1752620006.381461,512153.000,15822,3,PR,1,100,62408
1752620006.421461,512193.000,15822,3,PR,1,100,62426
1752620006.461462,512233.000,15838,2,PR,1,100,62419
1752620006.501462,512273.000,15838,2,PR,1,100,62428
1752620006.541462,512313.000,15855,3,PR,1,100,62422
1752620006.581463,512353.000,15855,3,PR,1,100,62420
1752620006.621463,512393.000,15855,3,PR,1,100,62403
1752620006.661463,512433.000,15872,2,PR,1,100,62398
1752620006.701464,512473.000,15872,2,PR,1,100,62400
1752620006.741464,512513.000,15889,3,PR,1,100,62399
1752620006.781464,512553.000,15889,3,PR,1,100,62390
1752620006.821465,512593.000,15889,3,PR,1,100,62402
1752620006.861132,512632.667,15907,3,PR,1,100,62410
1752620006.900799,512672.333,15907,3,PR,1,100,62398
1752620006.940466,512712.000,15907,3,PR,1,100,62408
1752620006.980966,512752.500,15923,2,PR,1,100,62408
1752620007.021466,512793.000,15923,2,PR,1,100,62414
1752620007.061467,512833.000,15939,3,PR,1,100,62424
1752620007.101467,512873.000,15939,3,PR,1,100,62424
1752620007.141467,512913.000,15939,3,PR,1,100,62423
1752620007.180968,512952.500,15958,2,PR,1,100,62426
1752620007.220468,512992.000,15958,2,PR,1,100,62421
1752620007.260802,513032.333,15974,3,PR,1,100,62406
1752620007.301135,513072.667,15974,3,PR,1,100,62410
1752620007.341469,513113.000,15974,3,PR,1,100,62410
1752620007.380969,513152.500,15990,2,PR,1,100,62413
1752620007.420470,513192.000,15990,2,PR,1,100,62421
1752620007.460470,513232.000,16006,3,PR,1,100,62419
1752620007.500470,513272.000,16006,3,PR,1,100,62410
1752620007.540471,513312.000,16006,3,PR,1,100,62417
1752620007.580471,513352.000,16025,2,PR,1,100,62417
1752620007.620471,513392.000,16025,2,PR,1,100,62430
1752620007.660472,513432.000,16042,3,PR,1,100,62417
1752620007.700472,513472.000,16042,3,PR,1,100,62439
1752620007.740472,513512.000,16042,3,PR,1,100,62445
1752620007.780473,513552.000,16059,2,PR,1,100,62440
1752620007.820473,513592.000,16059,2,PR,1,100,62444
1752620007.860473,513632.000,16075,3,PR,1,100,62443
1752620007.900474,513672.000,16075,3,PR,1,100,62454
