LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703224.039511,502723.000,14941,2,PG,1,100,2027
1752703224.079511,502763.000,14959,3,PG,1,100,2032
1752703224.119511,502803.000,14959,3,PG,1,100,2036
1752703224.159511,502843.000,14959,3,PG,1,100,2046
1752703224.199511,502883.000,14977,2,PG,1,100,2033
1752703224.239512,502923.000,14977,2,PG,1,100,2021
1752703224.286012,502969.500,14995,2,PG,1,100,2043
1752703224.332512,503016.000,14995,2,PG,1,100,2041
1752703224.372845,503056.333,15010,3,PG,1,100,2020
1752703224.413179,503096.667,15010,3,PG,1,100,2034
1752703224.453512,503137.000,15010,3,PG,1,100,2037
1752703224.493179,503176.667,15027,3,PG,1,100,2034
1752703224.532846,503216.333,15027,3,PG,1,100,2030
1752703224.572512,503256.000,15027,3,PG,1,100,2031
1752703224.612512,503296.000,15044,2,PG,1,100,2042
1752703224.652512,503336.000,15044,2,PG,1,100,2031
1752703224.692513,503376.000,15060,3,PG,1,100,2028
1752703224.732513,503416.000,15060,3,PG,1,100,2047
1752703224.772513,503456.000,15060,3,PG,1,100,2038
1752703224.813013,503496.500,15076,2,PG,1,100,2033
1752703224.853513,503537.000,15076,2,PG,1,100,2020
1752703224.893180,503576.667,15094,3,PG,1,100,2023
1752703224.932846,503616.333,15094,3,PG,1,100,2037
1752703224.972513,503656.000,15094,3,PG,1,100,2045
1752703225.012513,503696.000,15116,2,PG,1,100,2042
1752703225.052513,503736.000,15116,2,PG,1,100,2040
1752703225.092513,503776.000,15132,3,PG,1,100,2041
1752703225.132514,503816.000,15132,3,PG,1,100,2046
1752703225.172514,503856.000,15132,3,PG,1,100,2030
1752703225.212514,503896.000,15149,2,PG,1,100,2044
1752703225.252514,503936.000,15149,2,PG,1,100,2027
1752703225.292514,503976.000,15164,3,PG,1,100,2035
1752703225.332514,504016.000,15164,3,PG,1,100,2051
1752703225.372514,504056.000,15164,3,PG,1,100,2044
1752703225.412514,504096.000,15181,2,PG,1,100,2039
1752703225.452514,504136.000,15181,2,PG,1,100,2031
1752703225.492514,504176.000,15200,3,PG,1,100,2029
1752703225.532514,504216.000,15200,3,PG,1,100,2049
1752703225.572515,504256.000,15200,3,PG,1,100,2044
1752703225.612515,504296.000,15219,2,PG,1,100,2033
1752703225.652515,504336.000,15219,2,PG,1,100,2046
1752703225.692515,504376.000,15233,3,PG,1,100,2042
1752703225.732515,504416.000,15233,3,PG,1,100,2032
1752703225.772515,504456.000,15233,3,PG,1,100,2035
1752703225.812515,504496.000,15251,2,PG,1,100,2045
1752703225.852515,504536.000,15251,2,PG,1,100,2052
1752703225.892515,504576.000,15267,3,PG,1,100,2045
1752703225.932515,504616.000,15267,3,PG,1,100,2032
1752703225.972516,504656.000,15267,3,PG,1,100,2047
1752703226.012516,504696.000,15284,3,PG,1,100,2033
1752703226.052516,504736.000,15284,3,PG,1,100,2040
1752703226.092516,504776.000,15284,3,PG,1,100,2048
1752703226.132516,504816.000,15299,2,PG,1,100,2036
1752703226.172516,504856.000,15299,2,PG,1,100,2048
1752703226.212516,504896.000,15316,3,PG,1,100,2040
1752703226.252516,504936.000,15316,3,PG,1,100,2049
1752703226.292516,504976.000,15316,3,PG,1,100,2049
1752703226.332516,505016.000,15336,2,PG,1,100,2041
1752703226.372516,505056.000,15336,2,PG,1,100,2051
1752703226.412517,505096.000,15353,3,PG,1,100,2053
