LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752172722.778271,328318.000,52681,1,TH,1,100,38.951
1752172722.912272,328452.000,52699,1,TH,1,100,38.977
1752172723.045274,328585.000,52717,1,TH,1,100,38.977
1752172723.178275,328718.000,52748,1,TH,1,100,38.972
1752172723.312276,328852.000,52766,1,TH,1,100,38.972
1752172723.445277,328985.000,52784,1,TH,1,100,38.998
1752172723.578278,329118.000,52817,1,TH,1,100,39.005
1752172723.712279,329252.000,52834,1,TH,1,100,39.031
1752172723.845280,329385.000,52858,1,TH,1,100,39.031
1752172723.978281,329518.000,52874,1,TH,1,100,38.927
1752172724.112282,329652.000,52906,1,TH,1,100,38.927
1752172724.245283,329785.000,52923,1,TH,1,100,39.027
1752172724.378284,329918.000,52940,1,TH,1,100,39.027
1752172724.512285,330052.000,52961,1,TH,1,100,38.931
1752172724.645287,330185.000,52993,1,TH,1,100,38.931
1752172724.778288,330318.000,53009,1,TH,1,100,38.991
1752172724.911289,330451.000,53026,1,TH,1,100,38.991
1752172725.045290,330585.000,53062,1,TH,1,100,39.022
1752172725.178291,330718.000,53078,1,TH,1,100,39.029
1752172725.311292,330851.000,53095,1,TH,1,100,39.020
1752172725.445293,330985.000,53129,1,TH,1,100,39.020
1752172725.578294,331118.000,53145,1,TH,1,100,39.024
1752172725.711295,331251.000,53167,1,TH,1,100,39.024
1752172725.845296,331385.000,53198,1,TH,1,100,39.007
