LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752622342.091645,154038.000,23187,2,GZ,1,100,0.916
1752622342.131645,154078.000,23206,3,GZ,1,100,0.031
1752622342.171645,154118.000,23206,3,GZ,1,100,-0.244
1752622342.211646,154158.000,23206,3,GZ,1,100,0.580
1752622342.251646,154198.000,23223,2,GZ,1,100,1.434
1752622342.291646,154238.000,23223,2,GZ,1,100,1.099
1752622342.331646,154278.000,23241,3,GZ,1,100,0.671
1752622342.371647,154318.000,23241,3,GZ,1,100,0.427
1752622342.411647,154358.000,23241,3,GZ,1,100,-0.061
1752622342.447647,154394.000,23256,3,GZ,1,100,-0.366
1752622342.483648,154430.000,23256,3,GZ,1,100,0.519
1752622342.519648,154466.000,23256,3,GZ,1,100,1.099
1752622342.559648,154506.000,23273,2,GZ,1,100,0.427
1752622342.599649,154546.000,23273,2,GZ,1,100,-0.275
1752622342.639649,154586.000,23292,3,GZ,1,100,0.153
1752622342.679649,154626.000,23292,3,GZ,1,100,0.977
1752622342.719650,154666.000,23292,3,GZ,1,100,0.916
1752622342.759650,154706.000,23308,2,GZ,1,100,0.366
1752622342.799650,154746.000,23308,2,GZ,1,100,0.641
1752622342.839650,154786.000,23324,3,GZ,1,100,1.740
1752622342.879651,154826.000,23324,3,GZ,1,100,1.862
1752622342.919651,154866.000,23324,3,GZ,1,100,0.671
1752622342.959651,154906.000,23340,2,GZ,1,100,0.092
1752622342.999652,154946.000,23340,2,GZ,1,100,0.305
1752622343.039652,154986.000,23359,3,GZ,1,100,0.336
1752622343.079652,155026.000,23359,3,GZ,1,100,0.153
1752622343.119653,155066.000,23359,3,GZ,1,100,0.092
1752622343.159653,155106.000,23378,3,GZ,1,100,0.580
1752622343.199653,155146.000,23378,3,GZ,1,100,0.458
1752622343.239654,155186.000,23378,3,GZ,1,100,0.458
1752622343.279654,155226.000,23394,2,GZ,1,100,0.763
1752622343.319654,155266.000,23394,2,GZ,1,100,0.275
1752622343.359655,155306.000,23411,3,GZ,1,100,0.305
1752622343.399655,155346.000,23411,3,GZ,1,100,0.092
1752622343.439655,155386.000,23411,3,GZ,1,100,1.038
1752622343.479655,155426.000,23429,2,GZ,1,100,0.946
1752622343.519656,155466.000,23429,2,GZ,1,100,-0.092
1752622343.559656,155506.000,23445,3,GZ,1,100,0.427
1752622343.599656,155546.000,23445,3,GZ,1,100,0.793
1752622343.639657,155586.000,23445,3,GZ,1,100,1.068
1752622343.679657,155626.000,23462,2,GZ,1,100,0.458
1752622343.719657,155666.000,23462,2,GZ,1,100,-0.122
1752622343.759324,155705.667,23478,3,GZ,1,100,0.854
1752622343.798991,155745.333,23478,3,GZ,1,100,0.366
1752622343.838658,155785.000,23478,3,GZ,1,100,-0.092
1752622343.879159,155825.500,23498,2,GZ,1,100,0.549
1752622343.919659,155866.000,23498,2,GZ,1,100,0.763
1752622343.959326,155905.667,23514,3,GZ,1,100,0.458
1752622343.998993,155945.333,23514,3,GZ,1,100,0.244
1752622344.038660,155985.000,23514,3,GZ,1,100,0.031
1752622344.079160,156025.500,23531,2,GZ,1,100,0.214
1752622344.119660,156066.000,23531,2,GZ,1,100,-0.549
1752622344.159661,156106.000,23546,3,GZ,1,100,0.793
1752622344.199661,156146.000,23546,3,GZ,1,100,2.960
1752622344.239661,156186.000,23546,3,GZ,1,100,2.869
1752622344.279328,156225.667,23563,3,GZ,1,100,1.587
1752622344.318995,156265.333,23563,3,GZ,1,100,0.519
