LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752622339.986628,151933.000,22815,3,PI,1,100,135469
1752622340.026628,151973.000,22830,2,PI,1,100,135494
1752622340.066629,152013.000,22830,2,PI,1,100,135526
1752622340.106629,152053.000,22848,3,PI,1,100,135557
1752622340.146629,152093.000,22848,3,PI,1,100,135632
1752622340.186630,152133.000,22848,3,PI,1,100,135675
1752622340.226130,152172.500,22868,2,PI,1,100,135699
1752622340.265630,152212.000,22868,2,PI,1,100,135750
1752622340.305964,152252.333,22884,3,PI,1,100,135768
1752622340.346298,152292.667,22884,3,PI,1,100,135813
1752622340.386631,152333.000,22884,3,PI,1,100,135792
1752622340.426132,152372.500,22899,2,PI,1,100,135647
1752622340.465632,152412.000,22899,2,PI,1,100,135550
1752622340.505632,152452.000,22916,3,PI,1,100,135499
1752622340.545633,152492.000,22916,3,PI,1,100,135468
1752622340.585633,152532.000,22916,3,PI,1,100,135462
1752622340.625633,152572.000,22935,2,PI,1,100,135473
1752622340.665633,152612.000,22935,2,PI,1,100,135477
1752622340.705634,152652.000,22951,3,PI,1,100,135484
1752622340.745634,152692.000,22951,3,PI,1,100,135534
1752622340.785634,152732.000,22951,3,PI,1,100,135580
1752622340.826135,152772.500,22969,2,PI,1,100,135614
1752622340.866635,152813.000,22969,2,PI,1,100,135672
1752622340.906302,152852.667,22985,3,PI,1,100,135714
1752622340.945969,152892.333,22985,3,PI,1,100,135742
1752622340.985636,152932.000,22985,3,PI,1,100,135781
1752622341.025636,152972.000,23004,3,PI,1,100,135834
1752622341.065637,153012.000,23004,3,PI,1,100,135879
1752622341.105637,153052.000,23004,3,PI,1,100,135928
1752622341.146137,153092.500,23020,2,PI,1,100,135773
1752622341.186638,153133.000,23020,2,PI,1,100,135629
1752622341.226305,153172.667,23037,3,PI,1,100,135561
1752622341.265971,153212.333,23037,3,PI,1,100,135495
